calendar_year,calendar_month,indicator_name,indicator_price_cents_per_lb,indicator_price_dollars_per_lb,indicator_price_cents_per_lb_ann,indicator_price_dollars_per_lb_ann
1990,January,ico_composite_indicator,62.75,0.6275,71.53,0.7153
1990,February,ico_composite_indicator,67.01,0.6701,71.53,0.7153
1990,March,ico_composite_indicator,75.25,0.7525,71.53,0.7153
1990,April,ico_composite_indicator,75.34,0.7534000000000001,71.53,0.7153
1990,May,ico_composite_indicator,73.3,0.733,71.53,0.7153
1990,June,ico_composite_indicator,69.91,0.6990999999999999,71.53,0.7153
1990,July,ico_composite_indicator,68.36,0.6836,71.53,0.7153
1990,August,ico_composite_indicator,74.1,0.741,71.53,0.7153
1990,September,ico_composite_indicator,75.55,0.7555,71.53,0.7153
1990,October,ico_composite_indicator,73.89,0.7389,71.53,0.7153
1990,November,ico_composite_indicator,70.1,0.701,71.53,0.7153
1990,December,ico_composite_indicator,72.83,0.7283,71.53,0.7153
1991,January,ico_composite_indicator,69.38,0.6938,66.8,0.6679999999999999
1991,February,ico_composite_indicator,70.55,0.7055,66.8,0.6679999999999999
1991,March,ico_composite_indicator,72.47,0.7247,66.8,0.6679999999999999
1991,April,ico_composite_indicator,71.45,0.7145,66.8,0.6679999999999999
1991,May,ico_composite_indicator,67.47,0.6747,66.8,0.6679999999999999
1991,June,ico_composite_indicator,65.58,0.6557999999999999,66.8,0.6679999999999999
1991,July,ico_composite_indicator,64.31,0.6431,66.8,0.6679999999999999
1991,August,ico_composite_indicator,63.34,0.6334000000000001,66.8,0.6679999999999999
1991,September,ico_composite_indicator,66.86,0.6686,66.8,0.6679999999999999
1991,October,ico_composite_indicator,62.83,0.6283,66.8,0.6679999999999999
1991,November,ico_composite_indicator,64.3,0.643,66.8,0.6679999999999999
1991,December,ico_composite_indicator,63.07,0.6307,66.8,0.6679999999999999
1992,January,ico_composite_indicator,61.12,0.6112,53.35,0.5335
1992,February,ico_composite_indicator,55.51,0.5550999999999999,53.35,0.5335
1992,March,ico_composite_indicator,56.48,0.5648,53.35,0.5335
1992,April,ico_composite_indicator,53.64,0.5364,53.35,0.5335
1992,May,ico_composite_indicator,49.27,0.4927,53.35,0.5335
1992,June,ico_composite_indicator,48.13,0.4813,53.35,0.5335
1992,July,ico_composite_indicator,48.7,0.48700000000000004,53.35,0.5335
1992,August,ico_composite_indicator,45.89,0.45890000000000003,53.35,0.5335
1992,September,ico_composite_indicator,47.11,0.4711,53.35,0.5335
1992,October,ico_composite_indicator,52.88,0.5288,53.35,0.5335
1992,November,ico_composite_indicator,57.49,0.5749,53.35,0.5335
1992,December,ico_composite_indicator,64.0,0.64,53.35,0.5335
1993,January,ico_composite_indicator,58.14,0.5814,61.63,0.6163000000000001
1993,February,ico_composite_indicator,57.32,0.5732,61.63,0.6163000000000001
1993,March,ico_composite_indicator,54.76,0.5476,61.63,0.6163000000000001
1993,April,ico_composite_indicator,51.38,0.5138,61.63,0.6163000000000001
1993,May,ico_composite_indicator,54.18,0.5418,61.63,0.6163000000000001
1993,June,ico_composite_indicator,54.54,0.5454,61.63,0.6163000000000001
1993,July,ico_composite_indicator,60.61,0.6061,61.63,0.6163000000000001
1993,August,ico_composite_indicator,67.69,0.6769,61.63,0.6163000000000001
1993,September,ico_composite_indicator,71.64,0.7164,61.63,0.6163000000000001
1993,October,ico_composite_indicator,67.78,0.6778,61.63,0.6163000000000001
1993,November,ico_composite_indicator,70.03,0.7003,61.63,0.6163000000000001
1993,December,ico_composite_indicator,71.5,0.715,61.63,0.6163000000000001
1994,January,ico_composite_indicator,69.17,0.6917,134.45,1.3444999999999998
1994,February,ico_composite_indicator,72.37,0.7237,134.45,1.3444999999999998
1994,March,ico_composite_indicator,76.11,0.7611,134.45,1.3444999999999998
1994,April,ico_composite_indicator,81.19,0.8119,134.45,1.3444999999999998
1994,May,ico_composite_indicator,108.42,1.0842,134.45,1.3444999999999998
1994,June,ico_composite_indicator,127.91,1.2791,134.45,1.3444999999999998
1994,July,ico_composite_indicator,191.44,1.9143999999999999,134.45,1.3444999999999998
1994,August,ico_composite_indicator,181.53,1.8153,134.45,1.3444999999999998
1994,September,ico_composite_indicator,202.39,2.0239,134.45,1.3444999999999998
1994,October,ico_composite_indicator,185.64,1.8563999999999998,134.45,1.3444999999999998
1994,November,ico_composite_indicator,168.12,1.6812,134.45,1.3444999999999998
1994,December,ico_composite_indicator,149.14,1.4913999999999998,134.45,1.3444999999999998
1995,January,ico_composite_indicator,152.08,1.5208000000000002,138.42,1.3841999999999999
1995,February,ico_composite_indicator,152.24,1.5224000000000002,138.42,1.3841999999999999
1995,March,ico_composite_indicator,162.73,1.6273,138.42,1.3841999999999999
1995,April,ico_composite_indicator,159.59,1.5959,138.42,1.3841999999999999
1995,May,ico_composite_indicator,155.96,1.5596,138.42,1.3841999999999999
1995,June,ico_composite_indicator,141.66,1.4165999999999999,138.42,1.3841999999999999
1995,July,ico_composite_indicator,132.71,1.3271000000000002,138.42,1.3841999999999999
1995,August,ico_composite_indicator,141.7,1.4169999999999998,138.42,1.3841999999999999
1995,September,ico_composite_indicator,124.76,1.2476,138.42,1.3841999999999999
1995,October,ico_composite_indicator,120.02,1.2002,138.42,1.3841999999999999
1995,November,ico_composite_indicator,117.99,1.1799,138.42,1.3841999999999999
1995,December,ico_composite_indicator,99.57,0.9956999999999999,138.42,1.3841999999999999
1996,January,ico_composite_indicator,100.33,1.0033,102.07,1.0207
1996,February,ico_composite_indicator,110.5,1.105,102.07,1.0207
1996,March,ico_composite_indicator,105.89,1.0589,102.07,1.0207
1996,April,ico_composite_indicator,107.09,1.0709,102.07,1.0207
1996,May,ico_composite_indicator,110.24,1.1024,102.07,1.0207
1996,June,ico_composite_indicator,105.79,1.0579,102.07,1.0207
1996,July,ico_composite_indicator,99.97,0.9997,102.07,1.0207
1996,August,ico_composite_indicator,102.73,1.0273,102.07,1.0207
1996,September,ico_composite_indicator,96.52,0.9652,102.07,1.0207
1996,October,ico_composite_indicator,98.56,0.9856,102.07,1.0207
1996,November,ico_composite_indicator,97.14,0.9714,102.07,1.0207
1996,December,ico_composite_indicator,90.04,0.9004000000000001,102.07,1.0207
1997,January,ico_composite_indicator,100.03,1.0003,133.91,1.3391
1997,February,ico_composite_indicator,121.89,1.2189,133.91,1.3391
1997,March,ico_composite_indicator,137.47,1.3747,133.91,1.3391
1997,April,ico_composite_indicator,142.2,1.422,133.91,1.3391
1997,May,ico_composite_indicator,180.44,1.8044,133.91,1.3391
1997,June,ico_composite_indicator,155.38,1.5537999999999998,133.91,1.3391
1997,July,ico_composite_indicator,135.04,1.3503999999999998,133.91,1.3391
1997,August,ico_composite_indicator,132.63,1.3263,133.91,1.3391
1997,September,ico_composite_indicator,132.51,1.3251,133.91,1.3391
1997,October,ico_composite_indicator,121.09,1.2109,133.91,1.3391
1997,November,ico_composite_indicator,118.16,1.1816,133.91,1.3391
1997,December,ico_composite_indicator,130.02,1.3002,133.91,1.3391
1998,January,ico_composite_indicator,130.61,1.3061,108.95,1.0895000000000001
1998,February,ico_composite_indicator,130.78,1.3078,108.95,1.0895000000000001
1998,March,ico_composite_indicator,119.93,1.1993,108.95,1.0895000000000001
1998,April,ico_composite_indicator,119.66,1.1965999999999999,108.95,1.0895000000000001
1998,May,ico_composite_indicator,114.23,1.1423,108.95,1.0895000000000001
1998,June,ico_composite_indicator,103.84,1.0384,108.95,1.0895000000000001
1998,July,ico_composite_indicator,97.32,0.9732,108.95,1.0895000000000001
1998,August,ico_composite_indicator,101.25,1.0125,108.95,1.0895000000000001
1998,September,ico_composite_indicator,95.82,0.9581999999999999,108.95,1.0895000000000001
1998,October,ico_composite_indicator,95.01,0.9501000000000001,108.95,1.0895000000000001
1998,November,ico_composite_indicator,98.26,0.9826,108.95,1.0895000000000001
1998,December,ico_composite_indicator,100.73,1.0073,108.95,1.0895000000000001
1999,January,ico_composite_indicator,97.62,0.9762000000000001,85.71,0.8571
1999,February,ico_composite_indicator,92.36,0.9236,85.71,0.8571
1999,March,ico_composite_indicator,89.4,0.894,85.71,0.8571
1999,April,ico_composite_indicator,85.71,0.8571,85.71,0.8571
1999,May,ico_composite_indicator,89.51,0.8951,85.71,0.8571
1999,June,ico_composite_indicator,86.4,0.8640000000000001,85.71,0.8571
1999,July,ico_composite_indicator,78.2,0.782,85.71,0.8571
1999,August,ico_composite_indicator,77.22,0.7722,85.71,0.8571
1999,September,ico_composite_indicator,71.94,0.7193999999999999,85.71,0.8571
1999,October,ico_composite_indicator,76.36,0.7636,85.71,0.8571
1999,November,ico_composite_indicator,88.22,0.8822,85.71,0.8571
1999,December,ico_composite_indicator,95.62,0.9562,85.71,0.8571
2000,January,ico_composite_indicator,82.14,0.8214,64.24,0.6424
2000,February,ico_composite_indicator,76.15,0.7615000000000001,64.24,0.6424
2000,March,ico_composite_indicator,73.49,0.7349,64.24,0.6424
2000,April,ico_composite_indicator,69.53,0.6953,64.24,0.6424
2000,May,ico_composite_indicator,69.23,0.6923,64.24,0.6424
2000,June,ico_composite_indicator,64.56,0.6456000000000001,64.24,0.6424
2000,July,ico_composite_indicator,64.08,0.6408,64.24,0.6424
2000,August,ico_composite_indicator,57.58,0.5758,64.24,0.6424
2000,September,ico_composite_indicator,57.3,0.573,64.24,0.6424
2000,October,ico_composite_indicator,56.39,0.5639,64.24,0.6424
2000,November,ico_composite_indicator,52.17,0.5217,64.24,0.6424
2000,December,ico_composite_indicator,48.27,0.4827,64.24,0.6424
2001,January,ico_composite_indicator,49.19,0.4919,45.59,0.4559
2001,February,ico_composite_indicator,49.38,0.4938,45.59,0.4559
2001,March,ico_composite_indicator,48.51,0.4851,45.59,0.4559
2001,April,ico_composite_indicator,47.31,0.4731,45.59,0.4559
2001,May,ico_composite_indicator,49.38,0.4938,45.59,0.4559
2001,June,ico_composite_indicator,46.53,0.4653,45.59,0.4559
2001,July,ico_composite_indicator,43.07,0.4307,45.59,0.4559
2001,August,ico_composite_indicator,42.76,0.4276,45.59,0.4559
2001,September,ico_composite_indicator,41.17,0.4117,45.59,0.4559
2001,October,ico_composite_indicator,42.21,0.42210000000000003,45.59,0.4559
2001,November,ico_composite_indicator,44.24,0.4424,45.59,0.4559
2001,December,ico_composite_indicator,43.35,0.4335,45.59,0.4559
2002,January,ico_composite_indicator,43.46,0.4346,47.74,0.47740000000000005
2002,February,ico_composite_indicator,44.3,0.44299999999999995,47.74,0.47740000000000005
2002,March,ico_composite_indicator,49.49,0.4949,47.74,0.47740000000000005
2002,April,ico_composite_indicator,50.2,0.502,47.74,0.47740000000000005
2002,May,ico_composite_indicator,47.3,0.473,47.74,0.47740000000000005
2002,June,ico_composite_indicator,45.56,0.4556,47.74,0.47740000000000005
2002,July,ico_composite_indicator,44.7,0.447,47.74,0.47740000000000005
2002,August,ico_composite_indicator,42.79,0.4279,47.74,0.47740000000000005
2002,September,ico_composite_indicator,47.96,0.4796,47.74,0.47740000000000005
2002,October,ico_composite_indicator,50.79,0.5079,47.74,0.47740000000000005
2002,November,ico_composite_indicator,54.68,0.5468,47.74,0.47740000000000005
2002,December,ico_composite_indicator,51.69,0.5169,47.74,0.47740000000000005
2003,January,ico_composite_indicator,54.04,0.5404,51.9,0.519
2003,February,ico_composite_indicator,54.07,0.5407,51.9,0.519
2003,March,ico_composite_indicator,49.61,0.4961,51.9,0.519
2003,April,ico_composite_indicator,51.87,0.5186999999999999,51.9,0.519
2003,May,ico_composite_indicator,53.19,0.5318999999999999,51.9,0.519
2003,June,ico_composite_indicator,48.9,0.489,51.9,0.519
2003,July,ico_composite_indicator,50.89,0.5089,51.9,0.519
2003,August,ico_composite_indicator,52.22,0.5222,51.9,0.519
2003,September,ico_composite_indicator,54.1,0.541,51.9,0.519
2003,October,ico_composite_indicator,51.72,0.5172,51.9,0.519
2003,November,ico_composite_indicator,49.8,0.498,51.9,0.519
2003,December,ico_composite_indicator,52.44,0.5244,51.9,0.519
2004,January,ico_composite_indicator,58.68,0.5868,62.15,0.6214999999999999
2004,February,ico_composite_indicator,59.87,0.5987,62.15,0.6214999999999999
2004,March,ico_composite_indicator,60.8,0.608,62.15,0.6214999999999999
2004,April,ico_composite_indicator,58.8,0.588,62.15,0.6214999999999999
2004,May,ico_composite_indicator,59.91,0.5991,62.15,0.6214999999999999
2004,June,ico_composite_indicator,64.28,0.6428,62.15,0.6214999999999999
2004,July,ico_composite_indicator,58.46,0.5846,62.15,0.6214999999999999
2004,August,ico_composite_indicator,56.98,0.5698,62.15,0.6214999999999999
2004,September,ico_composite_indicator,61.47,0.6147,62.15,0.6214999999999999
2004,October,ico_composite_indicator,61.1,0.611,62.15,0.6214999999999999
2004,November,ico_composite_indicator,67.74,0.6774,62.15,0.6214999999999999
2004,December,ico_composite_indicator,77.72,0.7772,62.15,0.6214999999999999
2005,January,ico_composite_indicator,79.35,0.7935,89.36,0.8936
2005,February,ico_composite_indicator,89.4,0.894,89.36,0.8936
2005,March,ico_composite_indicator,101.44,1.0144,89.36,0.8936
2005,April,ico_composite_indicator,98.2,0.982,89.36,0.8936
2005,May,ico_composite_indicator,99.78,0.9978,89.36,0.8936
2005,June,ico_composite_indicator,96.29,0.9629000000000001,89.36,0.8936
2005,July,ico_composite_indicator,88.48,0.8848,89.36,0.8936
2005,August,ico_composite_indicator,85.31,0.8531,89.36,0.8936
2005,September,ico_composite_indicator,78.79,0.7879,89.36,0.8936
2005,October,ico_composite_indicator,82.55,0.8255,89.36,0.8936
2005,November,ico_composite_indicator,85.93,0.8593000000000001,89.36,0.8936
2005,December,ico_composite_indicator,86.85,0.8684999999999999,89.36,0.8936
2006,January,ico_composite_indicator,101.2,1.012,95.75,0.9575
2006,February,ico_composite_indicator,97.39,0.9739,95.75,0.9575
2006,March,ico_composite_indicator,92.76,0.9276000000000001,95.75,0.9575
2006,April,ico_composite_indicator,94.2,0.9420000000000001,95.75,0.9575
2006,May,ico_composite_indicator,90.0,0.9,95.75,0.9575
2006,June,ico_composite_indicator,86.04,0.8604,95.75,0.9575
2006,July,ico_composite_indicator,88.57,0.8856999999999999,95.75,0.9575
2006,August,ico_composite_indicator,95.78,0.9578,95.75,0.9575
2006,September,ico_composite_indicator,95.98,0.9598,95.75,0.9575
2006,October,ico_composite_indicator,95.53,0.9553,95.75,0.9575
2006,November,ico_composite_indicator,103.48,1.0348,95.75,0.9575
2006,December,ico_composite_indicator,108.01,1.0801,95.75,0.9575
2007,January,ico_composite_indicator,105.81,1.0581,107.68,1.0768
2007,February,ico_composite_indicator,104.18,1.0418,107.68,1.0768
2007,March,ico_composite_indicator,100.09,1.0009000000000001,107.68,1.0768
2007,April,ico_composite_indicator,99.3,0.993,107.68,1.0768
2007,May,ico_composite_indicator,100.09,1.0009000000000001,107.68,1.0768
2007,June,ico_composite_indicator,107.03,1.0703,107.68,1.0768
2007,July,ico_composite_indicator,106.2,1.062,107.68,1.0768
2007,August,ico_composite_indicator,107.98,1.0798,107.68,1.0768
2007,September,ico_composite_indicator,113.2,1.1320000000000001,107.68,1.0768
2007,October,ico_composite_indicator,115.71,1.1571,107.68,1.0768
2007,November,ico_composite_indicator,114.43,1.1443,107.68,1.0768
2007,December,ico_composite_indicator,118.16,1.1816,107.68,1.0768
2008,January,ico_composite_indicator,122.33,1.2233,124.25,1.2425
2008,February,ico_composite_indicator,138.82,1.3881999999999999,124.25,1.2425
2008,March,ico_composite_indicator,136.17,1.3617,124.25,1.2425
2008,April,ico_composite_indicator,126.55,1.2655,124.25,1.2425
2008,May,ico_composite_indicator,126.76,1.2676,124.25,1.2425
2008,June,ico_composite_indicator,130.51,1.3051,124.25,1.2425
2008,July,ico_composite_indicator,132.78,1.3278,124.25,1.2425
2008,August,ico_composite_indicator,131.14,1.3114,124.25,1.2425
2008,September,ico_composite_indicator,126.69,1.2669,124.25,1.2425
2008,October,ico_composite_indicator,108.31,1.0831,124.25,1.2425
2008,November,ico_composite_indicator,107.88,1.0788,124.25,1.2425
2008,December,ico_composite_indicator,103.07,1.0307,124.25,1.2425
2009,January,ico_composite_indicator,108.39,1.0839,115.67,1.1567
2009,February,ico_composite_indicator,107.6,1.0759999999999998,115.67,1.1567
2009,March,ico_composite_indicator,105.87,1.0587,115.67,1.1567
2009,April,ico_composite_indicator,111.61,1.1161,115.67,1.1567
2009,May,ico_composite_indicator,123.05,1.2305,115.67,1.1567
2009,June,ico_composite_indicator,119.05,1.1905,115.67,1.1567
2009,July,ico_composite_indicator,112.9,1.129,115.67,1.1567
2009,August,ico_composite_indicator,117.45,1.1745,115.67,1.1567
2009,September,ico_composite_indicator,116.4,1.1640000000000001,115.67,1.1567
2009,October,ico_composite_indicator,121.09,1.2109,115.67,1.1567
2009,November,ico_composite_indicator,119.67,1.1967,115.67,1.1567
2009,December,ico_composite_indicator,124.96,1.2496,115.67,1.1567
2010,January,ico_composite_indicator,126.85,1.2685,147.24,1.4724000000000002
2010,February,ico_composite_indicator,123.37,1.2337,147.24,1.4724000000000002
2010,March,ico_composite_indicator,125.3,1.253,147.24,1.4724000000000002
2010,April,ico_composite_indicator,126.89,1.2689,147.24,1.4724000000000002
2010,May,ico_composite_indicator,128.1,1.281,147.24,1.4724000000000002
2010,June,ico_composite_indicator,142.2,1.422,147.24,1.4724000000000002
2010,July,ico_composite_indicator,153.41,1.5341,147.24,1.4724000000000002
2010,August,ico_composite_indicator,157.46,1.5746,147.24,1.4724000000000002
2010,September,ico_composite_indicator,163.61,1.6361,147.24,1.4724000000000002
2010,October,ico_composite_indicator,161.56,1.6156,147.24,1.4724000000000002
2010,November,ico_composite_indicator,173.9,1.739,147.24,1.4724000000000002
2010,December,ico_composite_indicator,184.26,1.8426,147.24,1.4724000000000002
2011,January,ico_composite_indicator,197.35,1.9735,210.39,2.1039
2011,February,ico_composite_indicator,216.03,2.1603,210.39,2.1039
2011,March,ico_composite_indicator,224.33,2.2433,210.39,2.1039
2011,April,ico_composite_indicator,231.24,2.3124000000000002,210.39,2.1039
2011,May,ico_composite_indicator,227.97,2.2797,210.39,2.1039
2011,June,ico_composite_indicator,215.58,2.1558,210.39,2.1039
2011,July,ico_composite_indicator,210.36,2.1036,210.39,2.1039
2011,August,ico_composite_indicator,212.19,2.1219,210.39,2.1039
2011,September,ico_composite_indicator,213.04,2.1304,210.39,2.1039
2011,October,ico_composite_indicator,193.9,1.939,210.39,2.1039
2011,November,ico_composite_indicator,193.66,1.9365999999999999,210.39,2.1039
2011,December,ico_composite_indicator,189.02,1.8902,210.39,2.1039
2012,January,ico_composite_indicator,188.9,1.889,156.34,1.5634000000000001
2012,February,ico_composite_indicator,182.29,1.8229,156.34,1.5634000000000001
2012,March,ico_composite_indicator,167.77,1.6777000000000002,156.34,1.5634000000000001
2012,April,ico_composite_indicator,160.46,1.6046,156.34,1.5634000000000001
2012,May,ico_composite_indicator,157.68,1.5768,156.34,1.5634000000000001
2012,June,ico_composite_indicator,145.31,1.4531,156.34,1.5634000000000001
2012,July,ico_composite_indicator,159.07,1.5907,156.34,1.5634000000000001
2012,August,ico_composite_indicator,148.5,1.485,156.34,1.5634000000000001
2012,September,ico_composite_indicator,151.28,1.5128,156.34,1.5634000000000001
2012,October,ico_composite_indicator,147.12,1.4712,156.34,1.5634000000000001
2012,November,ico_composite_indicator,136.35,1.3635,156.34,1.5634000000000001
2012,December,ico_composite_indicator,131.31,1.3131,156.34,1.5634000000000001
2013,January,ico_composite_indicator,135.38,1.3538,119.51,1.1951
2013,February,ico_composite_indicator,131.51,1.3151,119.51,1.1951
2013,March,ico_composite_indicator,131.38,1.3137999999999999,119.51,1.1951
2013,April,ico_composite_indicator,129.55,1.2955,119.51,1.1951
2013,May,ico_composite_indicator,126.96,1.2695999999999998,119.51,1.1951
2013,June,ico_composite_indicator,117.58,1.1758,119.51,1.1951
2013,July,ico_composite_indicator,118.93,1.1893,119.51,1.1951
2013,August,ico_composite_indicator,116.45,1.1645,119.51,1.1951
2013,September,ico_composite_indicator,111.82,1.1181999999999999,119.51,1.1951
2013,October,ico_composite_indicator,107.03,1.0703,119.51,1.1951
2013,November,ico_composite_indicator,100.99,1.0099,119.51,1.1951
2013,December,ico_composite_indicator,106.56,1.0656,119.51,1.1951
2014,January,ico_composite_indicator,110.75,1.1075,155.26,1.5526
2014,February,ico_composite_indicator,137.81,1.3781,155.26,1.5526
2014,March,ico_composite_indicator,165.03,1.6503,155.26,1.5526
2014,April,ico_composite_indicator,170.58,1.7058000000000002,155.26,1.5526
2014,May,ico_composite_indicator,163.94,1.6394,155.26,1.5526
2014,June,ico_composite_indicator,151.92,1.5191999999999999,155.26,1.5526
2014,July,ico_composite_indicator,152.5,1.525,155.26,1.5526
2014,August,ico_composite_indicator,163.08,1.6308,155.26,1.5526
2014,September,ico_composite_indicator,161.79,1.6179,155.26,1.5526
2014,October,ico_composite_indicator,172.88,1.7288,155.26,1.5526
2014,November,ico_composite_indicator,162.17,1.6217,155.26,1.5526
2014,December,ico_composite_indicator,150.66,1.5066,155.26,1.5526
2015,January,ico_composite_indicator,148.24,1.4824000000000002,124.67,1.2467
2015,February,ico_composite_indicator,141.1,1.411,124.67,1.2467
2015,March,ico_composite_indicator,127.04,1.2704,124.67,1.2467
2015,April,ico_composite_indicator,129.02,1.2902,124.67,1.2467
2015,May,ico_composite_indicator,123.49,1.2348999999999999,124.67,1.2467
2015,June,ico_composite_indicator,124.97,1.2497,124.67,1.2467
2015,July,ico_composite_indicator,119.77,1.1977,124.67,1.2467
2015,August,ico_composite_indicator,121.21,1.2121,124.67,1.2467
2015,September,ico_composite_indicator,113.14,1.1314,124.67,1.2467
2015,October,ico_composite_indicator,118.43,1.1843000000000001,124.67,1.2467
2015,November,ico_composite_indicator,115.03,1.1503,124.67,1.2467
2015,December,ico_composite_indicator,114.63,1.1462999999999999,124.67,1.2467
2016,January,ico_composite_indicator,110.89,1.1089,127.31,1.2731000000000001
2016,February,ico_composite_indicator,111.75,1.1175,127.31,1.2731000000000001
2016,March,ico_composite_indicator,117.83,1.1783,127.31,1.2731000000000001
2016,April,ico_composite_indicator,117.93,1.1793,127.31,1.2731000000000001
2016,May,ico_composite_indicator,119.91,1.1991,127.31,1.2731000000000001
2016,June,ico_composite_indicator,127.05,1.2705,127.31,1.2731000000000001
2016,July,ico_composite_indicator,132.98,1.3297999999999999,127.31,1.2731000000000001
2016,August,ico_composite_indicator,131.0,1.31,127.31,1.2731000000000001
2016,September,ico_composite_indicator,138.22,1.3822,127.31,1.2731000000000001
2016,October,ico_composite_indicator,142.68,1.4268,127.31,1.2731000000000001
2016,November,ico_composite_indicator,145.82,1.4582,127.31,1.2731000000000001
2016,December,ico_composite_indicator,131.7,1.317,127.31,1.2731000000000001
2017,January,ico_composite_indicator,139.07,1.3906999999999998,126.69,1.2669
2017,February,ico_composite_indicator,137.68,1.3768,126.69,1.2669
2017,March,ico_composite_indicator,134.07,1.3407,126.69,1.2669
2017,April,ico_composite_indicator,130.39,1.3038999999999998,126.69,1.2669
2017,May,ico_composite_indicator,125.4,1.254,126.69,1.2669
2017,June,ico_composite_indicator,122.39,1.2239,126.69,1.2669
2017,July,ico_composite_indicator,127.26,1.2726,126.69,1.2669
2017,August,ico_composite_indicator,128.24,1.2824,126.69,1.2669
2017,September,ico_composite_indicator,124.46,1.2446,126.69,1.2669
2017,October,ico_composite_indicator,120.01,1.2001,126.69,1.2669
2017,November,ico_composite_indicator,117.26,1.1726,126.69,1.2669
2017,December,ico_composite_indicator,114.0,1.14,126.69,1.2669
2018,January,ico_composite_indicator,115.6,1.156,109.02583333333331,1.090258333333333
2018,February,ico_composite_indicator,114.19,1.1419,109.02583333333331,1.090258333333333
2018,March,ico_composite_indicator,112.99,1.1299,109.02583333333331,1.090258333333333
2018,April,ico_composite_indicator,112.56,1.1256,109.02583333333331,1.090258333333333
2018,May,ico_composite_indicator,113.34,1.1334,109.02583333333331,1.090258333333333
2018,June,ico_composite_indicator,110.44,1.1044,109.02583333333331,1.090258333333333
2018,July,ico_composite_indicator,107.2,1.072,109.02583333333331,1.090258333333333
2018,August,ico_composite_indicator,102.41,1.0241,109.02583333333331,1.090258333333333
2018,September,ico_composite_indicator,98.17,0.9817,109.02583333333331,1.090258333333333
2018,October,ico_composite_indicator,111.21,1.1120999999999999,109.02583333333331,1.090258333333333
2018,November,ico_composite_indicator,109.59,1.0959,109.02583333333331,1.090258333333333
2018,December,ico_composite_indicator,100.61,1.0061,109.02583333333331,1.090258333333333
2019,January,ico_composite_indicator,101.56,1.0156,100.52,1.0051999999999999
2019,February,ico_composite_indicator,100.67,1.0067,100.52,1.0051999999999999
2019,March,ico_composite_indicator,97.5,0.975,100.52,1.0051999999999999
2019,April,ico_composite_indicator,94.42,0.9442,100.52,1.0051999999999999
2019,May,ico_composite_indicator,93.33,0.9333,100.52,1.0051999999999999
2019,June,ico_composite_indicator,99.97,0.9997,100.52,1.0051999999999999
2019,July,ico_composite_indicator,103.01,1.0301,100.52,1.0051999999999999
2019,August,ico_composite_indicator,96.07,0.9606999999999999,100.52,1.0051999999999999
2019,September,ico_composite_indicator,97.74,0.9773999999999999,100.52,1.0051999999999999
2019,October,ico_composite_indicator,97.35,0.9734999999999999,100.52,1.0051999999999999
2019,November,ico_composite_indicator,107.23,1.0723,100.52,1.0051999999999999
2019,December,ico_composite_indicator,117.37,1.1737,100.52,1.0051999999999999
1990,January,colombian_milds,82.07,0.8207,96.53,0.9653
1990,February,colombian_milds,91.55,0.9155,96.53,0.9653
1990,March,colombian_milds,103.24,1.0324,96.53,0.9653
1990,April,colombian_milds,101.79,1.0179,96.53,0.9653
1990,May,colombian_milds,99.14,0.9914000000000001,96.53,0.9653
1990,June,colombian_milds,96.01,0.9601000000000001,96.53,0.9653
1990,July,colombian_milds,92.45,0.9245,96.53,0.9653
1990,August,colombian_milds,103.3,1.033,96.53,0.9653
1990,September,colombian_milds,102.21,1.0221,96.53,0.9653
1990,October,colombian_milds,97.2,0.972,96.53,0.9653
1990,November,colombian_milds,92.38,0.9238,96.53,0.9653
1990,December,colombian_milds,97.06,0.9706,96.53,0.9653
1991,January,colombian_milds,91.55,0.9155,89.76,0.8976000000000001
1991,February,colombian_milds,94.21,0.9420999999999999,89.76,0.8976000000000001
1991,March,colombian_milds,99.36,0.9936,89.76,0.8976000000000001
1991,April,colombian_milds,97.27,0.9727,89.76,0.8976000000000001
1991,May,colombian_milds,91.51,0.9151,89.76,0.8976000000000001
1991,June,colombian_milds,90.18,0.9018,89.76,0.8976000000000001
1991,July,colombian_milds,88.02,0.8802,89.76,0.8976000000000001
1991,August,colombian_milds,88.09,0.8809,89.76,0.8976000000000001
1991,September,colombian_milds,91.95,0.9195,89.76,0.8976000000000001
1991,October,colombian_milds,82.88,0.8288,89.76,0.8976000000000001
1991,November,colombian_milds,82.43,0.8243,89.76,0.8976000000000001
1991,December,colombian_milds,79.7,0.797,89.76,0.8976000000000001
1992,January,colombian_milds,78.4,0.784,67.97,0.6797
1992,February,colombian_milds,71.75,0.7175,67.97,0.6797
1992,March,colombian_milds,73.67,0.7367,67.97,0.6797
1992,April,colombian_milds,69.55,0.6955,67.97,0.6797
1992,May,colombian_milds,64.93,0.6493000000000001,67.97,0.6797
1992,June,colombian_milds,64.1,0.6409999999999999,67.97,0.6797
1992,July,colombian_milds,62.5,0.625,67.97,0.6797
1992,August,colombian_milds,56.49,0.5649000000000001,67.97,0.6797
1992,September,colombian_milds,56.18,0.5618,67.97,0.6797
1992,October,colombian_milds,64.77,0.6476999999999999,67.97,0.6797
1992,November,colombian_milds,71.72,0.7172,67.97,0.6797
1992,December,colombian_milds,81.52,0.8151999999999999,67.97,0.6797
1993,January,colombian_milds,71.61,0.7161,75.79,0.7579
1993,February,colombian_milds,72.45,0.7245,75.79,0.7579
