country,harvest_group,crop_year,crop_year_beg,crop_year_end,openstock_1k_bags,openstock_kg,openstock_lb,production_1k_bags,production_kg,production_lb,consumption_1k_bags,consumption_kg,consumption_lb,exports_1k_bags,exports_kg,exports_lb,closestock_1k_bags,closestock_kg,closestock_lb,imports_1k_bags,imports_kg,imports_lb,stock_adj_1k_bags,stock_adj_kg,stock_adj_lb,population_beg,population_mid,population_end
Trinidad & Tobago,October,2014/15,2014,2015,0.0,0.0,0.0,12.0013,720078.0000000001,1587500.2482965046,10.0,600000.0,1322773.57311,2.0013,120078.00000000001,264726.6751865043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445822.0,1450661.0,1455500.0
Trinidad & Tobago,October,2015/16,2015,2016,0.0,0.0,0.0,11.7897,707382.0,1559510.3594894968,10.0,600000.0,1322773.57311,1.7897,107382.0,236736.7863794967,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455500.0,1460177.0,1464853.0
Trinidad & Tobago,October,2016/17,2016,2017,0.0,0.0,0.0,11.7911,707466.0,1559695.5477897322,10.0,600000.0,1322773.57311,1.7911,107466.0,236921.9746797321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464853.0,1469330.0,1473806.0
Trinidad & Tobago,October,2017/18,2017,2018,0.0,0.0,0.0,12.0009,720054.0,1587447.33735358,10.0,600000.0,1322773.57311,2.0009,120054.0,264673.7642435799,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473806.0,1478607.0,1483408.0
Trinidad & Tobago,October,2018/19,2018,2019,0.0,0.0,0.0,13.3198,799188.0000000001,1761907.9439110581,10.0,600000.0,1322773.57311,3.3198,199187.99999999997,439134.3708010577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483408.0,1504709.0,1526010.0
Trinidad & Tobago,October,2019/20,2019,2020,0.0,0.0,0.0,11.691,701460.0,1546454.584322901,10.0,600000.0,1322773.57311,1.691,101460.0,223681.011212901,0.0,0.0,-0.0,0.0,0.0,0.0,,,,1526010.0,1519955.0,1513900.0
Uganda,October,1990/91,1990,1991,3100.0,186000000.0,410059807.6641,1955.009,117300540.0,258603424.0392208,70.0,4200000.0,9259415.01177,2085.009,125100540.0,275799480.4896508,2900.0,174000000.0,383604336.2,0.0,0.0,0.0,0.0,0.0,0.001900017261505127,17304577.0,17586630.0,17868683.0
Uganda,October,1991/92,1991,1992,2900.0,174000000.0,383604336.2019,2088.001,125280060.00000001,276195254.34272534,75.0,4500000.0,9920801.798325,2013.001,120780060.0,266274452.5444003,2900.0,174000000.0,383604336.2,0.0,0.0,0.0,0.0,0.0,0.001900017261505127,17868683.0,18171935.0,18475188.0
Uganda,October,1992/93,1992,1993,2900.0,174000000.0,383604336.2019,2185.074,131104440.0,289035814.248976,75.0,4500000.0,9920801.798325,2010.074,120604440.0,265887276.71955103,3000.0,180000000.0,396832071.93,0.0,0.0,0.0,0.0,0.0,0.003000020980834961,18475188.0,18801966.0,19128745.0
Uganda,October,1993/94,1993,1994,3000.0,180000000.0,396832071.933,3141.706,188502360.0,415576567.12811255,75.0,4500000.0,9920801.798325,3066.706,184002360.0,405655765.32978755,3000.0,180000000.0,396832071.93,0.0,0.0,0.0,0.0,0.0,0.003000020980834961,19128745.0,19462958.0,19797171.0
Uganda,October,1994/95,1994,1995,3000.0,180000000.0,396832071.933,2392.753,143565180.0,316507043.5379672,80.0,4800000.0,10582188.58488,2792.753,167565180.0,369417986.4623672,2520.0,151200000.0,333338940.42,0.0,0.0,0.0,0.0,0.0,0.0037199854850769043,19797171.0,20125021.0,20452872.0
Uganda,October,1995/96,1995,1996,2520.0,151200000.0,333338940.42372,3243.584,194615040.0,429052719.73624265,80.0,4800000.0,10582188.58488,4213.584,252815040.0,557361756.3279127,1470.0,88200000.0,194447715.25,0.0,0.0,0.0,0.0,0.0,-0.002829998731613159,20452872.0,20680831.0,20908790.0
Uganda,October,1996/97,1996,1997,1470.0,88200000.0,194447715.24717,3418.724,205123440.0,452219776.09569114,80.0,4800000.0,10582188.58488,4237.014,254220840.0,560461014.8097093,571.71,34302600.0,75624287.95,0.0,0.0,0.0,0.0,0.0,-0.0017281919717788696,20908790.0,21249572.0,21590355.0
Uganda,October,1997/98,1997,1998,571.71,34302600.0,75624287.94827181,3439.868,206392080.0,455016648.53867495,101.19,6071400.0,13385145.78630009,3032.338,181940280.0,401109657.1137231,878.05,52683000.0,116146133.59,0.0,0.0,0.0,0.0,0.0,-0.0030764490365982056,21590355.0,21876935.0,22163515.0
Uganda,October,1998/99,1998,1999,878.05,52683000.0,116146133.58692355,3385.839,203150340.0,447869835.2005189,116.0,6960000.0,15344173.448076,3647.669,218860140.0,482504015.66525805,500.22,30013200.0,66167779.67,0.0,0.0,0.0,0.0,0.0,0.004108421504497528,22163515.0,22537658.0,22911800.0
Uganda,October,1999/00,1999,2000,500.22,30013200.0,66167779.67410842,2862.447,171746820.0,378636924.6028,119.0,7140000.0,15741005.520009,2917.257,175035420.0,385887046.55701596,326.41,19584600.0,43176652.2,0.0,0.0,0.0,0.0,0.0,-0.00011648982763290405,22911800.0,23279247.0,23646693.0
Uganda,October,2000/01,2000,2001,326.41,19584600.0,43176652.19988351,3400.683,204040980.0,449833360.2924434,142.0,8520000.0,18783384.738162,3075.093,184505580.0,406765175.52555496,510.0,30600000.0,67461452.23,0.0,0.0,0.0,0.0,0.0,-0.001390010118484497,23646693.0,24020697.0,24394702.0
Uganda,October,2001/02,2001,2002,510.0,30600000.0,67461452.22861,3157.777,189466620.0,417702396.53745764,141.0,8460000.0,18651107.380851,3153.157,189189420.0,417091275.14668083,373.62,22417200.0,49421466.24,0.0,0.0,0.0,0.0,0.0,-0.0014641806483268738,24394702.0,24763325.0,25131948.0
Uganda,October,2002/03,2002,2003,373.62,22417200.0,49421466.23853582,2890.058,173403480.0,382289234.71551406,140.0,8400000.0,18518830.02354,2809.948,168596880.0,371692495.62132984,313.73,18823800.0,41499375.31,0.0,0.0,0.0,0.0,0.0,-0.0008199736475944519,25131948.0,25545090.0,25958233.0
Uganda,October,2003/04,2003,2004,313.73,18823800.0,41499375.30918003,2598.532,155911920.0,343726945.84806746,131.0,7860000.0,17328333.807741,2523.062,151383720.0,333743973.69180626,258.2,15492000.0,34154013.66,0.0,0.0,0.0,0.0,0.0,-0.002299793064594269,25958233.0,26354736.0,26751240.0
Uganda,October,2004/05,2004,2005,258.2,15492000.0,34154013.6577002,2612.619,156757140.0,345590336.9805075,140.0,8400000.0,18518830.02354,2488.819,149329140.0,329214400.1454057,242.0,14520000.0,32011120.47,0.0,0.0,0.0,0.0,0.0,-0.0007379986345767975,26751240.0,27146084.0,27540927.0
Uganda,October,2005/06,2005,2006,242.0,14520000.0,32011120.469262,2175.201,130512060.0,287729839.90024453,150.0,9000000.0,19841603.59665,2001.974,120118440.0,264815830.1253319,265.23,15913620.0,35083526.65,0.0,0.0,0.0,-0.0030000000000427463,0.0,-0.0024754032492637634,27540927.0,27946588.0,28352248.0
Uganda,October,2006/07,2006,2007,265.227,15913620.0,35083526.647524595,2894.16,173649600.0,382831836.4352038,175.0,10500000.0,23148537.529425,2704.236,162254160.0,357709191.6252694,280.15,16809060.0,37057633.93,0.0,0.0,0.0,0.0010000000000331966,0.0,-0.001966036856174469,28352248.0,28773227.0,29194205.0
Uganda,October,2007/08,2007,2008,280.151,16809060.0,37057633.92803396,3489.648,209378880.0,461601415.38561654,180.25,10815000.0,23842993.65530775,3209.995,192599700.0,424609655.5815235,379.55,22773240.0,50206400.08,0.0,0.0,0.0,0.003999999999962256,0.0,-0.0031807050108909607,29194205.0,29629804.0,30065402.0
Uganda,October,2008/09,2008,2009,379.554,22773240.0,50206400.07681929,3335.167,200110020.0,441167076.950856,185.0,11100000.0,24471311.102535002,3053.688,183221280.0,403933778.69231296,476.03,28561980.0,62968387.23,0.0,0.0,0.0,0.0030000000000427463,0.0,0.002827264368534088,30065402.0,30509862.0,30954322.0
Uganda,October,2009/10,2009,2010,476.033,28561980.0,62968387.23282726,2893.876,173632560.0,382794269.66572744,188.7,11322000.0,24960737.3245857,2668.971,160138260.0,353044430.619697,512.24,30734280.0,67757488.95,0.0,0.0,0.0,-0.0019999999999527063,3.725290298461914e-09,0.004272028803825378,30954322.0,31412520.0,31870718.0
Uganda,October,2010/11,2010,2011,512.238,30734280.000000004,67757488.95427203,3267.232,196033920.0,432180814.68193316,204.0,12240000.0,26984580.891444,3150.09,189005400.0,416685580.491808,425.38,25522800.0,56268142.25,0.0,0.0,0.0,0.0,0.0,0.002953179180622101,31870718.0,32341728.0,32812737.999999996
Uganda,October,2011/12,2011,2012,425.38,25522800.0,56268142.25295318,3115.063,186903780.0,412052301.4972756,210.0,12600000.0,27778245.03531,2726.949,163616940.0,360713607.24187416,603.49,36209640.0,79828591.47,0.0,0.0,0.0,0.004000000000019099,0.0,0.003044635057449341,32812737.999999996,33295737.999999996,33778738.0
Uganda,October,2012/13,2012,2013,603.494,36209640.0,79828591.47304463,3913.502,234810120.0,517667702.39131314,216.0,12960000.0,28571909.179176,3583.259,214995540.0,473984031.08085656,717.74,43064220.0,94940353.6,0.0,0.0,0.0,-0.0030000000000427463,0.0,0.004325211048126221,33778738.0,34273295.0,34767852.0
Uganda,October,2013/14,2013,2014,717.737,43064220.0,94940353.6043252,3632.867,217972020.0,480546046.22234064,220.8,13248000.0,29206840.4942688,3499.829,209989740.0,462948131.1603998,629.97,37798500.0,83331428.17,0.0,0.0,0.0,0.0049999999999954525,0.0,0.001997217535972595,34767852.0,35273570.0,35779288.0
Uganda,October,2014/15,2014,2015,629.975,37798500.0,83331428.17199722,3744.477,224668620.0,495309522.07182133,229.2,13752000.0,30317970.2956812,3455.252,207315120.0,457051603.40354735,690.0,41400000.0,91271376.54,0.0,0.0,0.0,0.0,0.0,0.0045899897813797,35779288.0,36336540.0,36893791.0
Uganda,October,2015/16,2015,2016,690.0,41400000.0,91271376.54459,3649.567,218974020.0,482755078.0894343,234.0,14040000.0,30952901.610774,3315.567,198934020.0,438574440.7475603,790.0,47400000.0,104499112.28,0.0,0.0,0.0,0.0,0.0,-0.004309996962547302,36893791.0,37477356.0,38060921.0
Uganda,October,2016/17,2016,2017,790.0,47400000.0,104499112.27569,4962.158,297729480.0,656381146.7996372,240.0,14400000.0,31746565.75464,4605.158,276309480.0,609158130.2396102,907.0,54420000.0,119975563.08,0.0,0.0,0.0,0.0,0.0,0.0010769963264465332,38060921.0,38748299.0,39435677.0
Uganda,October,2017/18,2017,2018,907.0,54420000.0,119975563.081077,4596.813,275808780.0,608054275.6928499,244.8,14688000.0,32381497.0697328,4359.013,261540780.0,576598720.124294,900.0,54000000.0,119049621.58,0.0,0.0,0.0,0.0,0.0,-0.00010000169277191162,39435677.0,40127085.0,40818493.0
Uganda,October,2018/19,2018,2019,900.0,54000000.0,119049621.5799,4703.964,282237840.0,622227926.8060808,250.0,15000000.0,33069339.32775,4453.964,267237840.0,589158587.4783309,900.0,54000000.0,119049621.58,0.0,0.0,0.0,0.0,0.0,-0.00010000169277191162,40818493.0,41515395.0,42212297.0
Uganda,October,2019/20,2019,2020,900.0,54000000.0,119049621.5799,5509.154,330549240.0,728736332.1393249,254.0,15240000.0,33598448.756994,5355.154,321309240.0,708365619.1134309,800.0,48000000.0,105821885.85,0.0,0.0,0.0,,,,42212297.0,42949080.0,43685863.0
Venezuela,October,1990/91,1990,1991,142.0,8520000.0,18783384.738162,1122.477,67348620.0,148478291.20237935,782.39,46943400.0,103492481.58655329,132.087,7925220.0,17472119.295138057,350.0,21000000.0,46297075.06,0.0,0.0,0.0,0.0,0.0,-0.0011500045657157898,19512800.0,19750579.0,19988358.0
Venezuela,October,1991/92,1991,1992,350.0,21000000.0,46297075.05885,940.704,56442240.0,124433839.13188694,815.48,48928800.0,107869539.33997428,112.679,6760740.0,14904880.34444617,362.54,21752700.0,47956494.51,0.0,0.0,0.0,0.0049999999999954525,0.0,-0.0036834999918937683,19988358.0,20226214.0,20464069.0
Venezuela,October,1992/93,1992,1993,362.545,21752700.0,47956494.5063165,1215.298,72917880.0,160756407.78534368,849.97,50998200.0,112431785.39363067,478.873,28732380.0,63344054.927590504,249.0,14940000.0,32937061.97,0.0,0.0,0.0,0.0,0.0,0.0004390031099319458,20464069.0,20700461.0,20936852.0
Venezuela,October,1993/94,1993,1994,249.0,14940000.0,32937061.970439002,1332.881,79972860.0,176309976.290043,885.93,53155800.0,117188479.16253424,445.951,26757060.0,58989219.770197764,250.0,15000000.0,33069339.33,0.0,0.0,0.0,0.0,0.0,-0.0022499971091747284,20936852.0,21172100.0,21407348.0
Venezuela,October,1994/95,1994,1995,250.0,15000000.0,33069339.32775,988.996,59339760.0,130821777.27114975,923.4,55404000.0,122144911.7409774,65.596,3935760.0,8676865.530172355,250.0,15000000.0,33069339.33,0.0,0.0,0.0,0.0,0.0,-0.0022499971091747284,21407348.0,21640833.0,21874318.0
Venezuela,October,1995/96,1995,1996,250.0,15000000.0,33069339.32775,1466.554,87993240.0,193991887.4738763,962.46,57747600.0,127311665.31754506,454.094,27245640.0,60066354.29078124,300.0,18000000.0,39683207.19,0.0,0.0,0.0,0.0,0.0,0.003300003707408905,21874318.0,22107286.0,22340253.0
Venezuela,October,1996/97,1996,1997,300.0,18000000.0,39683207.1933,1206.162,72369720.0,159547921.8489504,1003.18,60190800.0,132697999.30724898,183.982,11038920.0,24336652.752792403,319.0,19140000.0,42196476.98,0.0,0.0,0.0,0.0,0.0,0.002209000289440155,22340253.0,22572110.0,22803968.0
Venezuela,October,1997/98,1997,1998,319.0,19140000.0,42196476.982209,951.285,57077100.0,125833465.84959464,1045.61,62736599.99999999,138310527.5779547,79.675,4780500.0,10539198.443753924,145.0,8700000.0,19180216.81,0.0,0.0,0.0,0.0,0.0,9.500235319137573e-05,22803968.0,23037561.0,23271154.0
Venezuela,October,1998/99,1998,1999,145.0,8700000.0,19180216.810095,1597.279,95836740.0,211283845.00835678,1089.84,65390400.0,144161155.09182024,582.439,34946340.0,77043491.71486153,70.0,4200000.0,9259415.01,0.0,0.0,0.0,0.0,0.0,0.0017700009047985077,23271154.0,23503819.0,23736484.0
Venezuela,October,1999/00,1999,2000,70.0,4200000.0,9259415.01177,1366.835,82010100.0,180801321.6801807,1135.94,68156400.0,150259141.26385733,112.895,6773700.0,14933452.253625344,188.0,11280000.0,24868143.17,0.0,0.0,0.0,0.0,0.0,0.004467997699975967,23736484.0,23966960.0,24197435.0
Venezuela,October,2000/01,2000,2001,188.0,11280000.0,24868143.174468,1449.924,86995440.0,191792115.02179438,1183.99,71039400.0,156615068.2826509,25.934,1556040.0,3430480.984503474,428.0,25680000.0,56614708.93,0.0,0.0,0.0,0.0,0.0,-0.0008919984102249146,24197435.0,24427729.0,24658022.0
Venezuela,October,2001/02,2001,2002,428.0,25680000.0,56614708.929108,1264.613,75876780.0,167279665.66113564,1234.07,74044200.0,163239518.33678576,130.543,7832580.0,17267883.055449873,328.0,19680000.0,43386973.2,0.0,0.0,0.0,0.0,0.0,-0.0019920021295547485,24658022.0,24880203.0,25102384.0
Venezuela,October,2002/03,2002,2003,328.0,19680000.0,43386973.198008,1483.5896,89015376.0,196245311.62208357,1286.27,77176200.0,170144396.38842,297.3196,17839176.0,39328650.9647636,228.0,13680000.0,30159237.47,0.0,0.0,0.0,0.0,0.0,-0.0030919983983039856,25102384.0,25330929.0,25559473.0
Venezuela,October,2003/04,2003,2004,228.0,13680000.0,30159237.466908,1420.5247,85231482.0,187903253.3110011,1340.68,80440800.0,177341607.3997115,179.8447,10790681.999999998,23789381.6423896,128.0,7680000.0,16931501.74,0.0,0.0,0.0,0.0,0.0,-0.004191998392343521,25559473.0,25782029.0,26004584.0
Venezuela,October,2004/05,2004,2005,128.0,7680000.0,16931501.735808,1326.5336,79592016.0,175470358.99224716,1397.39,83843400.0,184843056.3328183,29.1436,1748616.0,3855038.3905288596,28.0,1680000.0,3703766.0,0.0,0.0,0.0,0.0,0.0,0.0047079999931156635,26004584.0,26226927.0,26449270.0
Venezuela,October,2005/06,2005,2006,28.0,1680000.0,3703766.004708,1506.3009,90378054.0,199249502.36718088,1456.5,87390000.0,192661970.9234715,47.8009,2868054.0,6322976.72908738,30.0,1800000.0,3968320.72,0.0,0.0,0.0,0.0,0.0,-0.0006699999794363976,26449270.0,26668785.0,26888299.0
Venezuela,October,2006/07,2006,2007,30.0,1800000.0,3968320.71933,1570.8961,94253765.99999999,207793984.71815637,1518.11,91086600.0,200811578.90740222,67.7861,4067166.0000000005,8966566.170419179,15.0,900000.0,1984160.36,0.0,0.0,0.0,0.0,0.0,-0.0003349999897181988,26888299.0,27102080.0,27315862.0
Venezuela,October,2007/08,2007,2008,15.0,900000.0,1984160.359665,1520.4505,91227030.0,201121174.0621886,1582.33,94939800.0,209306430.79391465,146.1205,8767230.0,19328433.588961978,0.0,0.0,0.0,193.0,11580000.0,25529529.96,7.0,420000.0,925941.501177,27315862.0,27525097.0,27734333.0
Venezuela,October,2008/09,2008,2009,7.0,420000.0,925941.501177,932.4219,55945314.0,123338304.83090152,1649.26,98955600.0,218159754.31873986,22.1619,1329713.9999999998,2931517.5649906504,0.0,0.0,0.0,732.0,43920000.0,96827025.55,0.0,0.0,0.0,27734333.0,27933833.0,28133333.0
Venezuela,October,2009/10,2009,2010,0.0,0.0,0.0,1213.7061,72822366.0,160545835.4602403,1650.0,99000000.0,218257639.56315,19.2481,1154886.0000000002,2546087.8012578594,0.0,0.0,0.0,455.54,27332520.0,60257891.9,0.0,0.0,0.0,28133333.0,28327892.0,28522450.0
Venezuela,October,2010/11,2010,2011,0.0,0.0,0.0,1202.1338,72128028.0,159015082.1982302,1650.0,99000000.0,218257639.56315,2.1338,128027.99999999999,282253.42503021174,0.0,0.0,0.0,450.0,27000000.0,59524810.79,0.0,0.0,0.0,28522450.0,28715022.0,28907594.0
Venezuela,October,2011/12,2011,2012,0.0,0.0,0.0,902.0717,54124302.0,119323660.5810412,1650.0,99000000.0,218257639.56315,2.0717,124301.99999999999,274039.0011411987,0.0,0.0,0.0,750.0,45000000.0,99208017.98,0.0,0.0,0.0,28907594.0,29096159.0,29284724.0
Venezuela,October,2012/13,2012,2013,0.0,0.0,0.0,952.4201,57145206.00000001,125983613.87787837,1650.0,99000000.0,218257639.56315,2.4201,145206.00000000003,320124.4324283512,0.0,0.0,0.0,700.0,42000000.0,92594150.12,0.0,0.0,0.0,29284724.0,29470426.0,29656128.0
Venezuela,October,2013/14,2013,2014,0.0,0.0,0.0,803.7688,48226128.0,106320412.7530337,1650.0,99000000.0,218257639.56315,3.7688,226128.0,498526.9042336968,0.0,0.0,0.0,850.0,51000000.0,112435753.71,0.0,0.0,0.0,29656128.0,29838021.0,30019915.0
Venezuela,October,2014/15,2014,2015,0.0,0.0,0.0,650.3983,39023897.99999999,86032968.32356696,1650.0,99000000.0,218257639.56315,0.3983,23898.0,52686.0714169713,0.0,0.0,0.0,1000.0,60000000.0,132277357.31,0.0,0.0,0.0,30019915.0,30193258.0,30366602.0
Venezuela,October,2015/16,2015,2016,0.0,0.0,0.0,500.1259,30007554.0,66155332.37478545,1650.0,99000000.0,218257639.56315,0.1259,7554.0,16653.7192854549,0.0,0.0,0.0,1150.0,69000000.0,152118960.91,0.0,0.0,0.0,30366602.0,30529716.0,30692830.0
Venezuela,October,2016/17,2016,2017,0.0,0.0,0.0,525.0,31500000.0,69445612.588275,1650.0,99000000.0,218257639.56315,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,67500000.0,148812026.97,0.0,0.0,0.0,30692830.0,30741464.0,30790097.0
Venezuela,October,2017/18,2017,2018,0.0,0.0,0.0,571.5128,34290767.99999999,75598202.85341007,1600.0,96000000.0,211643771.6976,71.5128,4290768.0,9459524.197910082,0.0,0.0,0.0,1100.0,66000000.0,145505093.04,0.0,0.0,0.0,30790097.0,30563433.0,30336770.0
Venezuela,October,2018/19,2018,2019,0.0,0.0,0.0,578.389,34703340.0,76507768.41775198,1550.0,93000000.0,205029903.83205,53.389,3203340.0,7062155.829476979,0.0,0.0,0.0,1025.0,61500000.0,135584291.24,0.0,0.0,0.0,30336770.0,29825653.0,29314535.0
Venezuela,October,2019/20,2019,2020,0.0,0.0,0.0,650.1046,39006276.0,85994118.46372473,1275.0,76500000.0,168653630.571525,0.1046,6276.0,13836.2115747306,0.0,0.0,0.0,625.0,37500000.0,82673348.32,,,,29314535.0,28971683.0,28628832.0
Viet Nam,October,1990/91,1990,1991,181.0,10860000.0,23942201.673291,1310.288,78617280.0,173321433.95631558,150.0,9000000.0,19841603.59665,1146.288,68777280.0,151627947.35731158,195.0,11700000.0,25794084.68,0.0,0.0,0.0,0.0,0.0,-0.004354998469352722,66191958.0,66912613.0,67633268.0
Viet Nam,October,1991/92,1991,1992,195.0,11700000.0,25794084.675645,1437.848,86270880.0,190194733.65490672,230.0,13800000.0,30423792.18153,1317.848,79070880.0,174321450.77758673,85.0,5100000.0,11243575.37,0.0,0.0,0.0,0.0,0.0,0.0014350004494190216,67633268.0,68358820.0,69084372.0
Viet Nam,October,1992/93,1992,1993,85.0,5100000.0,11243575.371435,2340.447,140426820.0,309588144.086458,250.0,15000000.0,33069339.32775,2175.447,130526820.0,287762380.13014305,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,69084372.0,69788747.0,70493123.0
Viet Nam,October,1993/94,1993,1994,0.0,0.0,0.0,3020.216,181212960.0,399506190.9883992,267.0,16020000.0,35318054.402037,2753.216,165192960.0,364188136.5863622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70493123.0,71176405.0,71859688.0
Viet Nam,October,1994/95,1994,1995,0.0,0.0,0.0,3631.609,217896540.0,480379641.3068434,267.0,16020000.0,35318054.402037,3206.609,192396540.0,424161764.4496684,158.0,9480000.0,20899822.46,0.0,0.0,0.0,0.0,0.0,-0.004861999303102493,71859688.0,72501087.0,73142486.0
Viet Nam,October,1995/96,1995,1996,158.0,9480000.0,20899822.455138,3970.086,238205160.0,525152484.3773987,281.845,16910700.0,37281711.77131879,3679.241,220754460.0,486680276.39028096,167.0,10020000.0,22090318.67,0.0,0.0,0.0,0.0,0.0,0.0009369999170303345,73142486.0,73759110.0,74375735.0
Viet Nam,October,1996/97,1996,1997,167.0,10020000.0,22090318.670937,5752.481,345148860.0,760922984.6617386,297.516,17850960.0,39354630.23773947,5421.965,325317900.0,717203201.6327361,200.0,12000000.0,26455471.46,0.0,0.0,0.0,0.0,0.0,0.002199999988079071,74375735.0,74946448.0,75517162.0
Viet Nam,October,1997/98,1997,1998,200.0,12000000.0,26455471.4622,6978.942,418736520.0,923156004.586745,314.058,18843480.0,41542762.28237804,6614.884,396893040.0,874999374.4388169,250.0,15000000.0,33069339.33,0.0,0.0,0.0,0.0,0.0,-0.0022499971091747284,75517162.0,76058603.0,76600044.0
Viet Nam,October,1998/99,1998,1999,250.0,15000000.0,33069339.32775,7051.722,423103320.0,932783150.6518395,331.519,19891140.0,43852457.218385406,6687.203,401232180.0,884565540.6421912,283.0,16980000.0,37434492.12,0.0,0.0,0.0,0.0,0.0,-0.0009869933128356934,76600044.0,77128424.0,77656803.0
Viet Nam,October,1999/00,1999,2000,283.0,16980000.0,37434492.119013004,11630.9138,697854828.0,1538506540.5760407,350.0,21000000.0,46297075.05885,10897.2468,653834808.0,1441459008.6697514,666.67,40000020.0,88184948.97,0.0,0.0,0.0,-0.0029999999999290594,0.0,-0.003547564148902893,77656803.0,78123713.0,78590624.0
Viet Nam,October,2000/01,2000,2001,666.667,40000020.0,88184948.96645243,14841.309,890478540.0,1963169133.5559602,401.625,24097500.0,53125893.63003038,14606.351,876381060.0,1932089510.2368822,500.0,30000000.0,66138678.66,0.0,0.0,0.0,0.0,0.0,-0.004499994218349457,78590624.0,79001142.0,79411660.0
Viet Nam,October,2001/02,2001,2002,500.0,30000000.0,66138678.6555,13093.244,785594640.0,1731939714.948107,460.865,27651900.0,60962004.277134016,11965.712,717942720.0,1582792761.7045205,1166.67,70000020.0,154323627.62,0.0,0.0,0.0,-0.003000000000156433,0.0,0.001952439546585083,79411660.0,79817777.0,80223893.0
Viet Nam,October,2002/03,2002,2003,1166.667,70000020.0,154323627.62195244,11573.935,694436100.0,1530969535.4892888,518.842,31130520.0,68631048.62195386,11555.093,693305580.0,1528477165.522835,666.67,40000020.0,88184948.97,0.0,0.0,0.0,-0.0029999999999290594,0.0,-0.003547564148902893,80223893.0,80642308.0,81060723.0
Viet Nam,October,2003/04,2003,2004,666.667,40000020.0,88184948.96645243,15337.352,920241120.0,2028784390.7085805,606.846,36410760.0,80271985.1747511,14497.173,869830380.0,1917647732.9203818,900.0,54000000.0,119049621.58,0.0,0.0,0.0,0.0,0.0,-0.00010000169277191162,81060723.0,81475825.0,81890926.0
Viet Nam,October,2004/05,2004,2005,900.0,54000000.0,119049621.5799,14370.453,862227180.0,1900885546.201932,696.356,41781360.0,92112131.42765872,13994.097,839645820.0,1851102169.1137931,580.0,34800000.0,76720867.24,0.0,0.0,0.0,0.0,0.0,0.00038000941276550293,81890926.0,82311227.0,82731527.0
Viet Nam,October,2005/06,2005,2006,580.0,34800000.0,76720867.24038,13841.8363,830510178.0,1830961526.0954702,800.0,48000000.0,105821885.8488,13121.8363,787310178.0,1735721828.8315501,500.0,30000000.0,66138678.66,0.0,0.0,0.0,0.0,0.0,-0.004499994218349457,82731527.0,83142095.0,83552662.0
Viet Nam,October,2006/07,2006,2007,500.0,30000000.0,66138678.6555,19339.7501,1160385006.0,2558211034.283148,917.0,55020000.0,121298336.654187,18089.7501,1085385006.0,2392864337.644398,833.0,49980000.0,110187038.64,0.0,0.0,0.0,0.0,0.0,6.300210952758789e-05,83552662.0,83951800.0,84350939.0
